id,0,1,2,3,4,5
8747,0.513702392578125,0.0,0.0,0.486297607421875,0.0,0.0
8748,0.7227134704589844,0.13405227661132812,0.002376556396484375,0.14085769653320312,0.0,0.0
8749,0.7134513854980469,0.0,0.0,0.2865486145019531,0.0,0.0
8750,0.8675880432128906,0.0,0.0,0.13241195678710938,0.0,0.0
8751,0.9943885803222656,0.0,0.005573272705078125,3.814697265625e-05,0.0,0.0
8752,0.6399574279785156,0.0,0.02173614501953125,0.0,0.3383064270019531,0.0
8753,0.9048385620117188,0.0,0.09516143798828125,0.0,0.0,0.0
8754,0.9079246520996094,0.0,0.08533859252929688,0.00673675537109375,0.0,0.0
8755,0.657501220703125,0.0,0.0,0.342498779296875,0.0,0.0
8756,0.5233573913574219,0.0,0.0,0.4766426086425781,0.0,0.0
8865,0.9937934875488281,0.0,0.0,0.0,0.006206512451171875,0.0
8866,1.0,0.0,0.0,0.0,0.0,0.0
8867,0.955291748046875,0.0,0.0,0.044708251953125,0.0,0.0
8868,0.7859077453613281,0.0,0.0,0.21409225463867188,0.0,0.0
8869,1.0,0.0,0.0,0.0,0.0,0.0
8870,1.0,0.0,0.0,0.0,0.0,0.0
8871,1.0,0.0,0.0,0.0,0.0,0.0
8872,1.0,0.0,0.0,0.0,0.0,0.0
8878,0.9763450622558594,0.0,0.0,0.023654937744140625,0.0,0.0
8879,0.0,0.0,1.52587890625e-05,0.9999847412109375,0.0,0.0
8880,3.814697265625e-06,0.0,0.0,0.9999961853027344,0.0,0.0
8881,0.05816650390625,0.0,0.0,0.94183349609375,0.0,0.0
8882,0.9990882873535156,0.0,0.0,0.000911712646484375,0.0,0.0
8898,0.1778564453125,0.0,0.0,0.8221435546875,0.0,0.0
8901,1.0,0.0,0.0,0.0,0.0,0.0
8902,0.21963119506835938,0.0,0.0,0.7803688049316406,0.0,0.0
8903,0.42046356201171875,0.0,0.0,0.5795364379882812,0.0,0.0
8904,0.4369964599609375,0.0,0.0,0.5630035400390625,0.0,0.0
8905,0.8860282897949219,0.0,0.106536865234375,0.0074310302734375,3.814697265625e-06,0.0
8906,0.059612274169921875,0.0,0.4244651794433594,0.0,0.5092506408691406,0.006671905517578125
8907,0.7775344848632812,0.0,0.06272506713867188,0.0,0.15974044799804688,0.0
8908,0.8710899353027344,0.0,0.0,0.0,0.12891006469726562,0.0
8909,0.9371261596679688,0.0,0.06287384033203125,0.0,0.0,0.0
8910,0.9495735168457031,0.000255584716796875,0.039485931396484375,0.010684967041015625,0.0,0.0
8911,0.6871414184570312,0.0,0.0,0.31285858154296875,0.0,0.0
8912,0.953857421875,0.0,0.000820159912109375,0.045322418212890625,0.0,0.0
9010,1.0,0.0,0.0,0.0,0.0,0.0
9019,1.0,0.0,0.0,0.0,0.0,0.0
9020,1.0,0.0,0.0,0.0,0.0,0.0
9021,1.0,0.0,0.0,0.0,0.0,0.0
9022,1.0,0.0,0.0,0.0,0.0,0.0
9023,0.9710960388183594,0.0,0.0,0.028903961181640625,0.0,0.0
9024,1.0,0.0,0.0,0.0,0.0,0.0
9025,1.0,0.0,0.0,0.0,0.0,0.0
9026,0.9989089965820312,0.0,0.0,0.00109100341796875,0.0,0.0
9027,1.0,0.0,0.0,0.0,0.0,0.0
9028,0.9812812805175781,0.0,0.0,0.018718719482421875,0.0,0.0
9033,0.14236068725585938,0.0,0.017787933349609375,0.8398513793945312,0.0,0.0
9034,0.14704513549804688,0.0,0.0,0.8529548645019531,0.0,0.0
9035,0.8329963684082031,0.0,0.0,0.16700363159179688,0.0,0.0
9036,0.55322265625,0.0,0.0,0.44677734375,0.0,0.0
9037,0.000293731689453125,0.0,0.0,0.9997062683105469,0.0,0.0
9038,0.8170242309570312,0.0,3.814697265625e-05,0.1829376220703125,0.0,0.0
9039,0.7763519287109375,0.0,0.004070281982421875,0.21957778930664062,0.0,0.0
9040,0.45536041259765625,0.0,0.0,0.5446395874023438,0.0,0.0
9041,0.00011444091796875,0.0,0.0,0.9998855590820312,0.0,0.0
9052,0.9580497741699219,0.0,0.00139617919921875,0.040554046630859375,0.0,0.0
9053,0.7068405151367188,0.0,0.0,0.29315948486328125,0.0,0.0
9054,0.9181671142578125,0.0,0.0,0.0818328857421875,0.0,0.0
9055,1.0,0.0,0.0,0.0,0.0,0.0
9056,1.0,0.0,0.0,0.0,0.0,0.0
9057,0.40593719482421875,0.0,0.0,0.5940628051757812,0.0,0.0
9058,0.7653350830078125,0.0,0.0,0.2346649169921875,0.0,0.0
9059,0.8488502502441406,0.0,0.00228118896484375,0.14886856079101562,0.0,0.0
9060,0.4349365234375,0.0,0.094451904296875,0.0,0.470611572265625,0.0
9061,0.8335914611816406,0.0,0.000152587890625,0.0,0.16625595092773438,0.0
9062,0.9582901000976562,0.0,0.04084014892578125,0.0,0.0008697509765625,0.0
9063,0.23639678955078125,0.0,0.14455032348632812,0.0,0.61859130859375,0.000461578369140625
9064,0.9971046447753906,0.0,0.002895355224609375,0.0,0.0,0.0
9065,0.6333084106445312,0.0,0.0,0.36669158935546875,0.0,0.0
9066,0.9603309631347656,0.0,0.001689910888671875,0.0379791259765625,0.0,0.0
9067,0.5424232482910156,0.0,0.0,0.4575767517089844,0.0,0.0
9163,1.0,0.0,0.0,0.0,0.0,0.0
9164,1.0,0.0,0.0,0.0,0.0,0.0
9165,1.0,0.0,0.0,0.0,0.0,0.0
9166,1.0,0.0,0.0,0.0,0.0,0.0
9167,0.999542236328125,0.0,0.0,0.000457763671875,0.0,0.0
9174,0.9803848266601562,0.0,0.0,0.01961517333984375,0.0,0.0
9175,0.5274429321289062,0.0,0.0,0.47255706787109375,0.0,0.0
9176,1.0,0.0,0.0,0.0,0.0,0.0
9177,1.0,0.0,0.0,0.0,0.0,0.0
9178,1.0,0.0,0.0,0.0,0.0,0.0
9179,1.0,0.0,0.0,0.0,0.0,0.0
9180,1.0,0.0,0.0,0.0,0.0,0.0
9181,1.0,0.0,0.0,0.0,0.0,0.0
9184,0.5408973693847656,0.0,0.0,0.4591026306152344,0.0,0.0
9188,0.9807472229003906,0.0,0.019252777099609375,0.0,0.0,0.0
9189,1.0,0.0,0.0,0.0,0.0,0.0
9190,1.0,0.0,0.0,0.0,0.0,0.0
9191,0.8917655944824219,0.0,0.0,0.10823440551757812,0.0,0.0
9192,0.214752197265625,0.0,9.1552734375e-05,0.78515625,0.0,0.0
9193,0.0,0.0,0.0,1.0,0.0,0.0
9194,0.0,0.0,8.0108642578125e-05,0.9999198913574219,0.0,0.0
9195,0.0,0.0,0.045604705810546875,0.9543952941894531,0.0,0.0
9196,0.0,0.0,0.000423431396484375,0.9995765686035156,0.0,0.0
9197,0.49089813232421875,0.0,0.0,0.5091018676757812,0.0,0.0
9207,1.0,0.0,0.0,0.0,0.0,0.0
9208,1.0,0.0,0.0,0.0,0.0,0.0
9209,1.0,0.0,0.0,0.0,0.0,0.0
9210,1.0,0.0,0.0,0.0,0.0,0.0
9211,0.993011474609375,0.0,0.0,0.006988525390625,0.0,0.0
9212,0.567779541015625,0.0,0.0,0.432220458984375,0.0,0.0
9213,0.6781349182128906,0.0,0.0,0.3218650817871094,0.0,0.0
9214,0.2890892028808594,0.0,0.7109107971191406,0.0,0.0,0.0
9215,0.3664894104003906,0.0,0.3867378234863281,0.0,0.24677276611328125,0.0
9216,0.34757232666015625,0.0,0.038089752197265625,0.0,0.6143379211425781,0.0
9217,0.0,0.0,1.0,0.0,0.0,0.0
9219,0.38031768798828125,0.0,0.6196823120117188,0.0,0.0,0.0
9220,0.8582687377929688,0.0,0.0,0.14173126220703125,0.0,0.0
9221,0.8371315002441406,0.0,0.0,0.16286849975585938,0.0,0.0
9222,0.9424209594726562,0.0,0.0,0.05757904052734375,0.0,0.0
9223,0.6566429138183594,0.0,0.0,0.3433570861816406,0.0,0.0
9317,1.0,0.0,0.0,0.0,0.0,0.0
9318,1.0,0.0,0.0,0.0,0.0,0.0
9319,1.0,0.0,0.0,0.0,0.0,0.0
9320,1.0,0.0,0.0,0.0,0.0,0.0
9321,1.0,0.0,0.0,0.0,0.0,0.0
9322,1.0,0.0,0.0,0.0,0.0,0.0
9323,1.0,0.0,0.0,0.0,0.0,0.0
9330,1.0,0.0,0.0,0.0,0.0,0.0
9331,1.0,0.0,0.0,0.0,0.0,0.0
9332,1.0,0.0,0.0,0.0,0.0,0.0
9333,1.0,0.0,0.0,0.0,0.0,0.0
9334,1.0,0.0,0.0,0.0,0.0,0.0
9335,0.8603935241699219,0.0,0.0,0.13960647583007812,0.0,0.0
9336,0.9936599731445312,0.0,0.0,0.00634002685546875,0.0,0.0
9337,0.0057373046875,0.011016845703125,0.2775421142578125,0.6965370178222656,0.009166717529296875,0.0
9338,0.0,0.0,0.03369140625,0.96630859375,0.0,0.0
9339,0.0,0.0,0.0,1.0,0.0,0.0
9340,0.2693061828613281,0.049709320068359375,0.025234222412109375,0.6557502746582031,0.0,0.0
9344,1.0,0.0,0.0,0.0,0.0,0.0
9345,0.9892196655273438,0.0,0.01078033447265625,0.0,0.0,0.0
9346,0.8247909545898438,0.0,0.0,0.17520904541015625,0.0,0.0
9347,0.700653076171875,0.0,0.025390625,0.273956298828125,0.0,0.0
9348,0.037105560302734375,0.0,0.0,0.9628944396972656,0.0,0.0
9349,5.7220458984375e-05,0.0,0.0,0.9999427795410156,0.0,0.0
9350,0.040252685546875,0.0,0.0,0.959747314453125,0.0,0.0
9351,0.0,0.0,0.0,1.0,0.0,0.0
9352,0.12539291381835938,0.0,0.0364227294921875,0.8381843566894531,0.0,0.0
9353,0.8215827941894531,0.0,0.11610794067382812,0.06230926513671875,0.0,0.0
9362,1.0,0.0,0.0,0.0,0.0,0.0
9363,0.9483680725097656,0.0,0.0,0.051631927490234375,0.0,0.0
9364,1.0,0.0,0.0,0.0,0.0,0.0
9365,0.6453742980957031,0.0,0.0,0.3546257019042969,0.0,0.0
9366,0.4406166076660156,0.0,0.0,0.5593833923339844,0.0,0.0
9367,0.3883857727050781,0.0,0.0,0.6116142272949219,0.0,0.0
9368,0.4349403381347656,0.0,0.0,0.5650596618652344,0.0,0.0
9369,0.43013763427734375,0.0,0.5698623657226562,0.0,0.0,0.0
9372,0.09679794311523438,0.0,0.09556198120117188,0.0,0.8064537048339844,0.001186370849609375
9373,0.9810218811035156,0.0,0.001556396484375,0.0,0.017421722412109375,0.0
9374,0.7125778198242188,0.0,0.2633323669433594,0.0,0.024089813232421875,0.0
9375,0.9556617736816406,0.0,0.044338226318359375,0.0,0.0,0.0
9376,0.7817611694335938,0.0,0.01824951171875,0.19998931884765625,0.0,0.0
9377,0.5827217102050781,0.0,0.0,0.4172782897949219,0.0,0.0
