RASTERVALU,id,0,1,2,3,4,5
1,24261,0.0026168823242187,0.0,0.9973831176757812,0.0,0.0,0.0
1,24262,0.2345123291015625,0.0,0.7654876708984375,0.0,0.0,0.0
1,24416,0.2830467224121094,0.0,0.7169532775878906,0.0,0.0,0.0
1,24417,0.074249267578125,0.0,0.925750732421875,0.0,0.0,0.0
1,24418,0.1097984313964843,0.0,0.8718338012695312,0.0183677673339843,0.0,0.0
1,24419,0.2086906433105468,0.0,0.7913093566894531,0.0,0.0,0.0
1,24420,0.2074317932128906,0.0,0.7925682067871094,0.0,0.0,0.0
1,24568,0.336334228515625,0.0,0.6557540893554688,0.0079116821289062,0.0,0.0
1,24572,0.000244140625,0.0,0.999755859375,0.0,0.0,0.0
1,24573,0.0,0.0,1.0,0.0,0.0,0.0
1,24574,0.2231712341308593,0.0,0.7768287658691406,0.0,0.0,0.0
1,24575,0.2862434387207031,0.0,0.7137565612792969,0.0,0.0,0.0
1,24722,0.0,0.0,1.0,0.0,0.0,0.0
1,24723,0.0,0.0,1.0,0.0,0.0,0.0
1,24724,0.0,0.0,1.0,0.0,0.0,0.0
1,24725,0.0,0.0,1.0,0.0,0.0,0.0
1,24728,0.1294097900390625,0.0,0.8705902099609375,0.0,0.0,0.0
1,24729,0.2444038391113281,0.0,0.7555961608886719,0.0,0.0,0.0
1,24876,0.0,0.0,1.0,0.0,0.0,0.0
1,24877,0.0,0.0,1.0,0.0,0.0,0.0
1,24878,0.0,0.0,1.0,0.0,0.0,0.0
1,24879,0.0,0.0,1.0,0.0,0.0,0.0
1,24880,0.0,0.0,1.0,0.0,0.0,0.0
1,24881,0.0052375793457031,0.0,0.9947624206542968,0.0,0.0,0.0
1,24883,0.0,0.0,1.0,0.0,0.0,0.0
1,25031,0.0,0.0,1.0,0.0,0.0,0.0
1,25034,0.0,0.0,1.0,0.0,0.0,0.0
1,25035,0.0168113708496093,0.0,0.9831886291503906,0.0,0.0,0.0
1,25036,0.0037498474121093,0.0,0.9962501525878906,0.0,0.0,0.0
1,25037,0.0403671264648437,0.0,0.9596328735351562,0.0,0.0,0.0
1,25188,0.0,0.0,1.0,0.0,0.0,0.0
1,25189,0.0066604614257812,0.0,0.9933395385742188,0.0,0.0,0.0
1,25190,0.0,0.0,1.0,0.0,0.0,0.0
1,25191,0.0512313842773437,0.0,0.9487686157226562,0.0,0.0,0.0
1,25192,0.059478759765625,0.0,0.940521240234375,0.0,0.0,0.0
1,25339,0.5490455627441406,0.0,0.0,0.4509544372558594,0.0,0.0
1,25340,0.8711929321289062,0.0,0.1028099060058593,0.0259971618652343,0.0,0.0
1,25344,0.0004425048828125,0.0,0.9795379638671876,0.02001953125,0.0,0.0
1,25345,0.0075569152832031,0.0,0.9924430847167968,0.0,0.0,0.0
1,25346,0.0004730224609375,0.0,0.9995269775390624,0.0,0.0,0.0
1,25347,0.4679183959960937,0.0,0.5320816040039062,0.0,0.0,0.0
1,25495,0.90570068359375,0.0224876403808593,0.0629386901855468,0.0088729858398437,0.0,0.0
1,25501,0.036712646484375,0.0,0.963287353515625,0.0,0.0,0.0
1,25647,0.6343307495117188,0.0022964477539062,0.0039482116699218,0.3594245910644531,0.0,0.0
1,25649,0.8080291748046875,0.0,0.1220321655273437,0.0,0.0699386596679687,0.0
1,25650,0.0563201904296875,0.0,0.9436798095703124,0.0,0.0,0.0
1,25651,0.3985176086425781,0.0,0.6014823913574219,0.0,0.0,0.0
1,25652,0.2824630737304687,0.0,0.7175369262695312,0.0,0.0,0.0
1,25657,0.0,0.0,1.0,0.0,0.0,0.0
1,25801,0.2485008239746093,7.62939453125e-05,0.7514228820800781,0.0,0.0,0.0
1,25802,0.2235221862792968,0.0,0.7764778137207031,0.0,0.0,0.0
1,25804,0.0,0.0,0.4040756225585937,0.5959243774414062,0.0,0.0
1,25805,0.0,0.0,0.5906562805175781,0.4093437194824219,0.0,0.0
1,25806,0.0511817932128906,0.0,0.9256629943847656,0.0231552124023437,0.0,0.0
1,25807,0.0,0.0,0.9656257629394532,0.0343742370605468,0.0,0.0
1,25808,0.1013870239257812,0.0,0.893890380859375,0.0047225952148437,0.0,0.0
1,25956,0.7215957641601562,0.0041236877441406,0.1390151977539062,0.1352653503417968,0.0,0.0
1,25957,0.6004524230957031,0.0,0.3995475769042969,0.0,0.0,0.0
1,25959,0.0,0.0,1.0,0.0,0.0,0.0
1,25960,0.0548210144042968,0.0,0.9043197631835938,0.0408592224121093,0.0,0.0
1,25961,0.0308151245117187,0.0,0.4581680297851562,0.511016845703125,0.0,0.0
1,25962,0.0015220642089843,0.0,0.9984779357910156,0.0,0.0,0.0
1,25963,0.3449974060058594,0.0,0.6342658996582031,0.0207366943359375,0.0,0.0
1,25964,0.0578422546386718,0.0,0.9327468872070312,0.0094108581542968,0.0,0.0
1,26109,0.3303642272949219,0.0010871887207031,0.2723503112792969,0.3961982727050781,0.0,0.0
1,26110,0.8081817626953125,0.0015182495117187,0.1883964538574218,0.0,0.0019035339355468,0.0
1,26111,0.4593391418457031,0.0442428588867187,0.3123359680175781,0.18408203125,0.0,0.0
1,26112,0.8630561828613281,0.0,0.1369438171386718,0.0,0.0,0.0
1,26113,0.0745887756347656,0.0,0.9254112243652344,0.0,0.0,0.0
1,26114,0.0087738037109375,0.0,0.9912261962890624,0.0,0.0,0.0
1,26115,0.0,0.0,1.0,0.0,0.0,0.0
1,26116,0.0056304931640625,0.0,0.8533935546875,0.1409759521484375,0.0,0.0
1,26117,0.9916763305664062,0.0,0.0056533813476562,0.0026702880859375,0.0,0.0
1,26118,0.0188140869140625,0.0,0.629547119140625,0.3516387939453125,0.0,0.0
1,26119,0.0275688171386718,0.0,0.9009170532226562,0.0715141296386718,0.0,0.0
1,26120,0.0,0.0,1.0,0.0,0.0,0.0
